step	cost_avg	cost_best	solution_best
40   	    613.614   	    614.346	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576369] = Complex(629.612106, 1451.949261);  }
41   	    613.681   	    614.354	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576147] = Complex(649.047219, 1441.417286);  }
42   	    613.708   	    614.354	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576147] = Complex(649.047219, 1441.417286);  }
43   	    613.738   	    614.354	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576147] = Complex(649.047219, 1441.417286);  }
44   	    613.759   	    614.354	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576147] = Complex(649.047219, 1441.417286);  }
45   	    613.772   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
46   	    613.794   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
47   	    613.803   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
48   	    613.809   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
49   	     613.82   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
50   	    613.823   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
51   	    613.835   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
52   	    613.858   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
53   	    613.873   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
54   	    613.879   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
55   	    613.888   	    614.361	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576080] = Complex(644.511300, 1439.557170);  }
56   	    613.896   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
57   	    613.907   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
58   	    613.912   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
59   	    613.918   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
60   	    613.926   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
61   	    613.939   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
62   	    613.967   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
63   	    614.003   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
64   	    614.039   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
65   	    614.087   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
66   	    614.138   	    614.369	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575958] = Complex(647.878477, 1434.731391);  }
67   	    614.187   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
68   	    614.231   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
69   	    614.269   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
70   	    614.291   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
71   	    614.296   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
72   	    614.311   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
73   	     614.32   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
74   	    614.323   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
75   	    614.327   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
76   	    614.332   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
77   	    614.335   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
78   	    614.335   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
79   	    614.336   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
80   	     614.34   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
81   	    614.343   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
82   	    614.346   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
83   	    614.344   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
84   	    614.344   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
85   	    614.344   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
86   	    614.343   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
87   	    614.344   	    614.371	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935);  }
0   	    170.562   	    640.662	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[635453] = Complex(288.963001, 1083.219246);  }
1   	    223.647   	    640.662	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[635453] = Complex(288.963001, 1083.219246);  }
2   	     277.62   	    640.662	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[635453] = Complex(288.963001, 1083.219246);  }
0   	    177.947   	     635.51	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[704184] = Complex(1995.622005, -893.629575);  }
1   	    240.134   	    639.109	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[635417] = Complex(980.985213, 1342.038251);  }
2   	    295.815   	    640.784	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[645651] = Complex(1018.131614, 1221.037490);  }
3   	    351.345   	     641.05	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[649453] = Complex(1006.599003, 1339.317478);  }
4   	    398.775   	    641.902	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[645528] = Complex(941.628649, 1190.950672);  }
5   	    427.879   	    641.987	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647132] = Complex(18.396980, 1252.616758);  }
6   	    460.091   	    641.987	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647132] = Complex(18.396980, 1252.616758);  }
